_id,Scale ID,Element ID,O*NET-SOC Code
o_jobSkills/38a309ba-3015-4f5e-8697-47b7ad6973b1,,2.B.5.c,29-1125.00
o_jobSkills/7f30f586-2199-4406-bcb3-8512a3512d4e,,2.B.5.d,29-1125.00
o_jobSkills/7ab48928-c83f-4d58-a4a6-fb4c433afd81,,2.A.1.a,29-1125.01
o_jobSkills/337a7b6c-f109-41ce-a768-e25a3084ba67,,2.A.1.b,29-1125.01
o_jobSkills/8c4c9271-9c8a-4a1b-9590-86f32c750f14,,2.A.1.c,29-1125.01
o_jobSkills/e752c351-9f92-4834-a64c-e37b7e03b88f,,2.A.1.d,29-1125.01
o_jobSkills/19211214-ddb7-4b20-9901-ae49f2dc50d5,,2.A.1.e,29-1125.01
o_jobSkills/069c6ccf-5c69-4bf6-a517-e12a837a9f1c,,2.A.1.f,29-1125.01
o_jobSkills/d871571c-c91b-4830-b539-bf8fdb3f30cb,,2.A.2.a,29-1125.01
o_jobSkills/ef34a169-bd28-4aaf-8882-6a2243ca28ba,,2.A.2.b,29-1125.01
o_jobSkills/d24fa12c-365b-41dd-aae1-a06cf7488c06,,2.A.2.c,29-1125.01
o_jobSkills/045dc28a-2691-4408-9494-50630352d369,,2.A.2.d,29-1125.01
o_jobSkills/59023ac8-426f-4f16-acd8-8245e93a5b24,,2.B.1.a,29-1125.01
o_jobSkills/3431f4fd-0c02-4d1e-9e85-c1c6fb6fb1e7,,2.B.1.b,29-1125.01
o_jobSkills/439558c4-87b8-49ac-86cb-fdb7a172ebca,,2.B.1.c,29-1125.01
o_jobSkills/5b00a681-616b-481b-a8e8-71911a54ce2a,,2.B.1.d,29-1125.01
o_jobSkills/faeb1b38-e8f6-43a8-bec8-d4014058953c,,2.B.1.e,29-1125.01
o_jobSkills/0566320c-da81-4c98-9e0a-4388c67a2e9c,,2.B.1.f,29-1125.01
o_jobSkills/2a4e7024-0dfb-4c8e-a637-a381d37f2659,,2.B.2.i,29-1125.01
o_jobSkills/2fed4de4-9020-420a-b361-ca6f7a2b60fd,,2.B.3.a,29-1125.01
o_jobSkills/d79c9af9-973e-446c-afd3-b206a38f6219,,2.B.3.b,29-1125.01
o_jobSkills/3f2ddd5b-3bcf-42e3-87c0-d4545652842d,,2.B.3.c,29-1125.01
o_jobSkills/1cc35eed-b6b6-4feb-a00a-0f0af923978f,,2.B.3.d,29-1125.01
o_jobSkills/edd3ac1a-25c1-495a-967e-96bc96070f8a,,2.B.3.e,29-1125.01
o_jobSkills/43802a61-927b-4f98-8694-8c57477a4608,,2.B.3.g,29-1125.01
o_jobSkills/1d04b06f-4060-4f37-b868-e5de15b2b4c7,,2.B.3.h,29-1125.01
o_jobSkills/9e3967cd-4c91-4ec8-a7a5-4deb44a32d6e,,2.B.3.j,29-1125.01
o_jobSkills/03c617c1-429e-4927-8b69-6b1961bfebe4,,2.B.3.k,29-1125.01
o_jobSkills/5dff7933-c627-4f20-9b5d-a0e12c8a540f,,2.B.3.l,29-1125.01
o_jobSkills/4f49d44a-e377-46fd-934b-c1ffad9c0687,,2.B.3.m,29-1125.01
o_jobSkills/5132316e-2a22-4367-977d-4fa6d062a05f,,2.B.4.e,29-1125.01
o_jobSkills/9be2915d-8052-494b-8b3a-2c0cea1637b8,,2.B.4.g,29-1125.01
o_jobSkills/ef2c48f5-8690-4941-b620-ba99e3ea4b55,,2.B.4.h,29-1125.01
o_jobSkills/34c149b6-5deb-4f19-9fce-79b94104229f,,2.B.5.a,29-1125.01
o_jobSkills/1f9a5bea-0559-4220-a4a8-158a616d60f7,,2.B.5.b,29-1125.01
o_jobSkills/fb3e162c-0cff-4d3f-99de-b72fe76bd58f,,2.B.5.c,29-1125.01
o_jobSkills/e7367b54-221f-455f-b69b-b27e341a5392,,2.B.5.d,29-1125.01
o_jobSkills/8f879e2b-8258-4552-b2d6-7ceb612040e8,,2.A.1.a,29-1125.02
o_jobSkills/f9eb3048-947a-41c6-b5fd-330f982f1761,,2.A.1.b,29-1125.02
o_jobSkills/51da9d06-ab04-49cf-bc1a-f738fd6faf5c,,2.A.1.c,29-1125.02
o_jobSkills/895b4518-5c32-4b10-938b-6062969a22af,,2.A.1.d,29-1125.02
o_jobSkills/c7784705-bec3-4392-8a36-d5b0d91620b1,,2.A.1.e,29-1125.02
o_jobSkills/756e3ab4-7c99-4f0b-86d9-69911cac92af,,2.A.1.f,29-1125.02
o_jobSkills/4dcd6f9e-07e1-4a18-9f3c-30e6b95165e0,,2.A.2.a,29-1125.02
o_jobSkills/d133eea1-cdf1-4dfd-93d4-e2327359415e,,2.A.2.b,29-1125.02
o_jobSkills/0884d298-826f-41aa-94a0-f8922f7c21cd,,2.A.2.c,29-1125.02
o_jobSkills/6eb65c72-2181-4e8a-aa2f-28d407ad2cb9,,2.A.2.d,29-1125.02
o_jobSkills/ff33acf4-0626-415a-8bac-46674633754f,,2.B.1.a,29-1125.02
o_jobSkills/74888e8b-19ef-4ea2-a46a-4174baabf9e4,,2.B.1.b,29-1125.02
o_jobSkills/f6f768e4-5c6b-4d37-a303-daa0645717fd,,2.B.1.c,29-1125.02
o_jobSkills/02d115c7-1e22-419c-abb6-455fef927ee4,,2.B.1.d,29-1125.02
o_jobSkills/fdfe0c3f-dd28-40b0-9e60-4ff83cd92d8b,,2.B.1.e,29-1125.02
o_jobSkills/358fc65b-149c-4037-9c7e-50b0bb3c7016,,2.B.1.f,29-1125.02
o_jobSkills/a3c7b91a-38c1-403b-9127-68d8eb24acc0,,2.B.2.i,29-1125.02
o_jobSkills/5f3f15ba-12d4-47c1-837e-865c3c01a9af,,2.B.3.a,29-1125.02
o_jobSkills/3628c8b4-af44-457b-a7fa-ebe1c22586d2,,2.B.3.b,29-1125.02
o_jobSkills/e07a8b23-eec1-4065-bba2-dc5af1633235,,2.B.3.c,29-1125.02
o_jobSkills/9ea091c6-bd8b-478d-afa8-a9194a4ab610,,2.B.3.d,29-1125.02
o_jobSkills/a7e98a04-ecb1-4aa0-9c21-b2e0c3d0d024,,2.B.3.e,29-1125.02
o_jobSkills/f5e50cd2-9c2a-4f3e-8de6-d92c93d28e2d,,2.B.3.g,29-1125.02
o_jobSkills/3fc20618-6bab-4bc2-9e34-1bc41670a52a,,2.B.3.h,29-1125.02
o_jobSkills/96665c92-7bea-4247-8dd9-f8a257c15bdc,,2.B.3.j,29-1125.02
o_jobSkills/5211d22d-4bd2-4957-9ca1-36c43e0fe70c,,2.B.3.k,29-1125.02
o_jobSkills/9a0da426-3a3d-46d9-bebb-a332fce9bb28,,2.B.3.l,29-1125.02
o_jobSkills/7a1fdff8-bc17-49b2-a4b4-78a720bbd130,,2.B.3.m,29-1125.02
o_jobSkills/b319d17e-ae24-4d44-9b80-798b52a215fa,,2.B.4.e,29-1125.02
o_jobSkills/28bceb15-e2b1-465a-8db4-5ad535ef6f00,,2.B.4.g,29-1125.02
o_jobSkills/3e7f79c9-e8bf-4e38-9e64-c7d4aded35e8,,2.B.4.h,29-1125.02
o_jobSkills/a4071159-6609-4b8a-9712-d921a30ab8ab,,2.B.5.a,29-1125.02
o_jobSkills/cbd17ccb-16dc-42a9-8894-a5fb2e214d46,,2.B.5.b,29-1125.02
o_jobSkills/f3808ab3-8d99-4275-8ae9-faa83a51313c,,2.B.5.c,29-1125.02
o_jobSkills/73927ccb-e332-45fc-9f4e-453dedfcfb33,,2.B.5.d,29-1125.02
o_jobSkills/02d04325-339b-4e0b-83c9-b5c51f69d679,,2.A.1.a,29-1126.00
o_jobSkills/cd68d1a3-64f2-4732-9bf4-3457bc6070d9,,2.A.1.b,29-1126.00
o_jobSkills/ee0e5d20-85fa-402b-a07d-7f64d99e742a,,2.A.1.c,29-1126.00
o_jobSkills/3acaabda-55ce-4001-ab86-aa5f12247cb1,,2.A.1.d,29-1126.00
o_jobSkills/76091b95-68f3-436d-8065-d32006c92444,,2.A.1.e,29-1126.00
o_jobSkills/a23de2b2-edc7-4448-bf41-7e3f14ff076f,,2.A.1.f,29-1126.00
o_jobSkills/c9bb5952-bcb8-4bf3-bc35-142394af0d18,,2.A.2.a,29-1126.00
o_jobSkills/4c139585-40b1-477b-a739-d6da11aeebc8,,2.A.2.b,29-1126.00
o_jobSkills/295f86a2-54a4-48df-ab32-203f57b1d626,,2.A.2.c,29-1126.00
o_jobSkills/fc919e22-4f7b-49dc-8976-c57da5f88ca8,,2.A.2.d,29-1126.00
o_jobSkills/80be37b9-f8cd-4ca7-bc40-f865f3aaae3f,,2.B.1.a,29-1126.00
o_jobSkills/4f28d813-3e0f-4da0-8429-31fbee7440ca,,2.B.1.b,29-1126.00
o_jobSkills/8e44c011-d2a8-40b7-a55e-84bb9e8ae27c,,2.B.1.c,29-1126.00
o_jobSkills/04d74346-c124-4519-a9f6-add72e2de1b9,,2.B.1.d,29-1126.00
o_jobSkills/1639b4d3-3408-410b-a473-433540a327d0,,2.B.1.e,29-1126.00
o_jobSkills/ff4233ad-b879-427c-a84c-62f58dd346a7,,2.B.1.f,29-1126.00
o_jobSkills/564b7d2a-2a58-4ce4-8dd2-11b181d3c983,,2.B.2.i,29-1126.00
o_jobSkills/8deaa690-c636-4064-976c-d66b33b8c2aa,,2.B.3.a,29-1126.00
o_jobSkills/519317e0-72c7-4b15-8ed4-72c13f01d325,,2.B.3.b,29-1126.00
o_jobSkills/cbc9b0e7-e6d7-4cdf-9e1d-cb2b5790f781,,2.B.3.c,29-1126.00
o_jobSkills/2eac7684-0749-49d2-a000-22761485b0a7,,2.B.3.d,29-1126.00
o_jobSkills/7d274cbe-1387-49a8-a733-66aa29761755,,2.B.3.e,29-1126.00
o_jobSkills/83fa4d69-91a3-4b8e-b43d-b990e0ee9949,,2.B.3.g,29-1126.00
o_jobSkills/c96297ef-6aea-42f6-b0bf-b0921d972ebb,,2.B.3.h,29-1126.00
o_jobSkills/b2d8b695-7d35-48ce-bc4f-0e42a705da08,,2.B.3.j,29-1126.00
o_jobSkills/857c658b-900b-4a6b-8a8b-8e0d0b651f37,,2.B.3.k,29-1126.00
o_jobSkills/6bd36f7f-50a2-46ca-9cb1-a5e07cedb250,,2.B.3.l,29-1126.00
o_jobSkills/d2934650-460b-444e-b608-db5fbb6ee52e,,2.B.3.m,29-1126.00
o_jobSkills/620d1bb8-1763-4b8f-8ccd-d763f29d96be,,2.B.4.e,29-1126.00
o_jobSkills/2031ea54-1fd3-41d1-8345-3b0b02dadcce,,2.B.4.g,29-1126.00
o_jobSkills/2a96b0a2-ab54-43f8-a5a5-f95598dacc8f,,2.B.4.h,29-1126.00
o_jobSkills/6cc23a7f-4b9e-4029-87dc-b2583e70adb7,,2.B.5.a,29-1126.00
o_jobSkills/11c278f7-c062-41cd-8ecf-cf3b04bbd441,,2.B.5.b,29-1126.00
o_jobSkills/4c3e660d-3d58-4ec3-b914-e5fddaf48694,,2.B.5.c,29-1126.00
o_jobSkills/d2246fbb-9db5-4c3d-ae66-3bbaa3039939,,2.B.5.d,29-1126.00
o_jobSkills/5879dfa8-6756-4959-ba7d-803a79742028,,2.A.1.a,29-1127.00
o_jobSkills/b1763657-8e27-4159-9163-72a019531aed,,2.A.1.b,29-1127.00
o_jobSkills/965d6332-0e39-4bc3-a436-50da6e2bfea1,,2.A.1.c,29-1127.00
o_jobSkills/00c3bcc2-2bc8-4f94-b3bb-26e805883f80,,2.A.1.d,29-1127.00
o_jobSkills/5200e9ad-69ed-435c-81c2-a0af63641488,,2.A.1.e,29-1127.00
o_jobSkills/edb6cba4-d622-40ed-9fa4-cc6daab3b48a,,2.A.1.f,29-1127.00
o_jobSkills/798734ba-3310-4bad-84dc-90576280449c,,2.A.2.a,29-1127.00
o_jobSkills/00069609-9772-48ed-87ba-18b15f998025,,2.A.2.b,29-1127.00
o_jobSkills/c98efad3-7785-44cd-8b66-8ea782900da1,,2.A.2.c,29-1127.00
o_jobSkills/8bc070e5-8e4f-483a-b882-9a90988b9913,,2.A.2.d,29-1127.00
o_jobSkills/9336f34b-1a0e-43fd-9bff-53449b54ed3e,,2.B.1.a,29-1127.00
o_jobSkills/26a77405-322a-4f6e-8564-fad3dcd0f7a2,,2.B.1.b,29-1127.00
o_jobSkills/2636727e-f63a-4ffd-a2d9-19fb79978592,,2.B.1.c,29-1127.00
o_jobSkills/6be3f5f5-d84f-4306-883c-466745fdbc57,,2.B.1.d,29-1127.00
o_jobSkills/69e54e7c-67b2-48df-a5b4-34c5616cbe73,,2.B.1.e,29-1127.00
o_jobSkills/c15f9ae4-aa40-482d-85c7-7de047ff1027,,2.B.1.f,29-1127.00
o_jobSkills/833eb9a0-d7fd-4924-9df5-354e50bacc60,,2.B.2.i,29-1127.00
o_jobSkills/01282427-0ee6-4276-819d-52b836084ec7,,2.B.3.a,29-1127.00
o_jobSkills/e3059aeb-75ae-4689-8180-4d12d2c5b23e,,2.B.3.b,29-1127.00
o_jobSkills/07aced84-e59d-460b-8ee8-e36a09304d2a,,2.B.3.c,29-1127.00
o_jobSkills/f4a28592-2458-46f5-a031-26b177249f33,,2.B.3.d,29-1127.00
o_jobSkills/e7398729-0a7b-4821-88bb-5228efb9305d,,2.B.3.e,29-1127.00
o_jobSkills/1e2e36d4-69c6-48c5-9b1e-86f71d8b9312,,2.B.3.g,29-1127.00
o_jobSkills/7a472b02-778e-4180-9848-dcc77c898df5,,2.B.3.h,29-1127.00
o_jobSkills/8d27e64b-ef85-452d-9140-8bc19f76261c,,2.B.3.j,29-1127.00
o_jobSkills/a67dda8b-bf19-4a96-901d-6e78473a2fb1,,2.B.3.k,29-1127.00
o_jobSkills/88941dba-5299-48e0-8f54-8933bcaa3d38,,2.B.3.l,29-1127.00
o_jobSkills/74268c7e-5169-4d06-a0e7-8f2a7067ad4c,,2.B.3.m,29-1127.00
o_jobSkills/b29a573a-7ca7-4b9c-a7d2-f87750b479ff,,2.B.4.e,29-1127.00
o_jobSkills/5eef1cd2-9b28-4461-a612-33f358602202,,2.B.4.g,29-1127.00
o_jobSkills/a32b7662-da53-44e0-a3e5-687b8da58694,,2.B.4.h,29-1127.00
o_jobSkills/fbe47f55-df23-4850-b8b0-3021228c5ac8,,2.B.5.a,29-1127.00
o_jobSkills/85db78dd-6c3e-4071-a028-c5f6042be56c,,2.B.5.b,29-1127.00
o_jobSkills/4356e8ef-914a-4f0e-92eb-21aabae7b8eb,,2.B.5.c,29-1127.00
o_jobSkills/4c345b27-35ae-4c53-b6d6-b5f12b5965da,,2.B.5.d,29-1127.00
o_jobSkills/9a2a5cf5-b243-4277-9bac-f7f98348606f,,2.A.1.a,29-1128.00
o_jobSkills/19983aa8-e5e1-427b-bcad-882769ab008e,,2.A.1.b,29-1128.00
o_jobSkills/ecf6ffb8-d56f-4a8f-8c15-a488c1cc98ed,,2.A.1.c,29-1128.00
o_jobSkills/e7889d05-52da-469f-87de-a0d6286e688c,,2.A.1.d,29-1128.00
o_jobSkills/2ef3ae51-f383-4b2f-828f-7c39ea568895,,2.A.1.e,29-1128.00
o_jobSkills/f5d98cd3-21dd-49ab-94b5-946bbe205e51,,2.A.1.f,29-1128.00
o_jobSkills/2e1e1af8-ce5c-41b7-80c7-60d3c973c291,,2.A.2.a,29-1128.00
o_jobSkills/8ee448be-9fb9-4140-ad84-736d699a5739,,2.A.2.b,29-1128.00
o_jobSkills/cac91f5a-f9e4-4a9e-bf76-9dc3b5d9d391,,2.A.2.c,29-1128.00
o_jobSkills/64f5c3e8-462b-44a5-aab6-9cc4454253e5,,2.A.2.d,29-1128.00
o_jobSkills/19c45487-dade-4743-b5bc-9da7123dfd76,,2.B.1.a,29-1128.00
o_jobSkills/86b70fc0-8f5e-4391-9673-0f0b04ad36b2,,2.B.1.b,29-1128.00
o_jobSkills/e2505de9-4a2c-4c25-a08d-a7313d73e556,,2.B.1.c,29-1128.00
o_jobSkills/fa75ea96-7796-4c75-b5b0-17f9b983d723,,2.B.1.d,29-1128.00
o_jobSkills/2057c3a6-584d-4152-af8d-8b36fb52d757,,2.B.1.e,29-1128.00
o_jobSkills/6362e488-7748-40ca-8a8b-991e2906405c,,2.B.1.f,29-1128.00
o_jobSkills/d7624751-42d8-45b3-a3dd-7952ca1113bd,,2.B.2.i,29-1128.00
o_jobSkills/11373a1b-b3cb-4983-bc6d-3e921094dbe4,,2.B.3.a,29-1128.00
o_jobSkills/c1067260-046b-4ef3-84af-cc2c7741ffec,,2.B.3.b,29-1128.00
o_jobSkills/3038fe8d-579a-42b7-8945-baa7475734ae,,2.B.3.c,29-1128.00
o_jobSkills/5b95d190-0a76-45a7-bcbc-8282271619a5,,2.B.3.d,29-1128.00
o_jobSkills/e7dc7525-ed7b-4d22-825b-e522fe1f3a98,,2.B.3.e,29-1128.00
o_jobSkills/d265bd16-c0c8-4b00-8b61-3e0fe6abcb93,,2.B.3.g,29-1128.00
o_jobSkills/54293d4b-4ca8-4bf1-9e8a-ca0c017d60f7,,2.B.3.h,29-1128.00
o_jobSkills/134e0f30-3779-4cac-9872-91a01092f236,,2.B.3.j,29-1128.00
o_jobSkills/1b4ad7ba-da9e-4376-a758-f56679d940e4,,2.B.3.k,29-1128.00
o_jobSkills/053a0374-7d8f-4fa6-8c3a-4e876173f2ed,,2.B.3.l,29-1128.00
o_jobSkills/953095f0-325e-404a-bb70-05d1f75cf254,,2.B.3.m,29-1128.00
o_jobSkills/5b6cfded-cf16-406f-8f11-d60232fe71fa,,2.B.4.e,29-1128.00
o_jobSkills/04e6461a-128c-4a11-9191-66e9953bf5f0,,2.B.4.g,29-1128.00
o_jobSkills/93722960-de7c-4393-a5eb-b7dfad427afb,,2.B.4.h,29-1128.00
o_jobSkills/12742c37-222e-4fce-a781-96cab168ea30,,2.B.5.a,29-1128.00
o_jobSkills/46cf8e90-9f61-48a8-8e28-d9c841e08efe,,2.B.5.b,29-1128.00
o_jobSkills/56763923-494c-4377-946d-253b6c09c996,,2.B.5.c,29-1128.00
o_jobSkills/0c672f20-acd6-4c7d-86c4-e94a2bb85521,,2.B.5.d,29-1128.00
o_jobSkills/6cf41b7b-f007-4a36-97f6-a5a1d72d59ae,,2.A.1.a,29-1131.00
o_jobSkills/db9c74a8-95f3-4a6c-81e7-f421181b26da,,2.A.1.b,29-1131.00
o_jobSkills/fec9126a-2cdd-441c-9e8f-0f8fe2bb8a5a,,2.A.1.c,29-1131.00
o_jobSkills/93b7ec65-d287-4c82-aa25-52805e1942f1,,2.A.1.d,29-1131.00
o_jobSkills/09d29110-f3ce-4afb-9173-e78e97570a9a,,2.A.1.e,29-1131.00
o_jobSkills/6d3d68f5-41be-44b9-a712-2682a5c2c4fe,,2.A.1.f,29-1131.00
o_jobSkills/4edf1b57-cdea-4149-858f-80a8de1232e6,,2.A.2.a,29-1131.00
o_jobSkills/b0148e71-6b84-438f-a9f4-d5e55ff1608f,,2.A.2.b,29-1131.00
o_jobSkills/a5047312-c0d4-47e4-873d-1222aae729ed,,2.A.2.c,29-1131.00
o_jobSkills/2690e0be-beb2-4942-876e-7f6d896fcd69,,2.A.2.d,29-1131.00
o_jobSkills/c831b9d4-534f-4aaa-878e-19405472d263,,2.B.1.a,29-1131.00
o_jobSkills/f0d88040-70d1-476e-8570-60f4e727e360,,2.B.1.b,29-1131.00
o_jobSkills/c74f4e1c-845b-4387-9860-41458bee46a5,,2.B.1.c,29-1131.00
o_jobSkills/dd32f4d0-fdb9-4cd1-9940-9bb0565b47d3,,2.B.1.d,29-1131.00
o_jobSkills/4711ce8e-8875-4bfc-8188-90468d07d996,,2.B.1.e,29-1131.00
o_jobSkills/fbafb4f5-a716-4ad7-999a-5f5796007b5e,,2.B.1.f,29-1131.00
o_jobSkills/bc1d8f54-8420-4c18-b039-061afc997e66,,2.B.2.i,29-1131.00
o_jobSkills/92da957a-0dd9-4608-bd60-49012fcc6258,,2.B.3.a,29-1131.00
o_jobSkills/30e923e1-bfb8-402b-8aa9-051e3005c16c,,2.B.3.b,29-1131.00
o_jobSkills/a08ea98a-8c8b-4534-8cdf-fc9005426762,,2.B.3.c,29-1131.00
o_jobSkills/742d1b48-d891-41b4-8f7c-abfd76c75fd1,,2.B.3.d,29-1131.00
o_jobSkills/1429b476-878e-4dc0-ba15-5125e6b8b489,,2.B.3.e,29-1131.00
o_jobSkills/2df947ba-894c-4c9b-85c3-39988bfbc4ec,,2.B.3.g,29-1131.00
o_jobSkills/fe1f85aa-94ec-439c-b20d-e1df33b8af9d,,2.B.3.h,29-1131.00
o_jobSkills/085b6d17-f185-4f6f-919e-d1e5f1605354,,2.B.3.j,29-1131.00
o_jobSkills/84e61274-aadf-45e1-8e79-758a688a33a3,,2.B.3.k,29-1131.00
o_jobSkills/9bf4bfde-1a07-4f9f-b8d9-0895d5083081,,2.B.3.l,29-1131.00
o_jobSkills/b9ec6bce-82d5-427a-965b-f7e9d20ea2b9,,2.B.3.m,29-1131.00
o_jobSkills/0f0f28a0-fe3a-4abf-a7be-91ed7d1889d9,,2.B.4.e,29-1131.00
o_jobSkills/c402f82c-f39d-464d-ae63-c0e36165a6e5,,2.B.4.g,29-1131.00
o_jobSkills/e76547df-89a6-4016-bb0a-591896a241a1,,2.B.4.h,29-1131.00
o_jobSkills/c96c99ef-e252-4455-9822-ef79ea95f372,,2.B.5.a,29-1131.00
o_jobSkills/c01d62cb-6452-4613-8eb7-7ac6774ac267,,2.B.5.b,29-1131.00
o_jobSkills/6f69e3c8-03f9-4820-9ad4-74b1ec1f8abc,,2.B.5.c,29-1131.00
o_jobSkills/012b6171-bc79-489b-82db-5fe2c97f3a0e,,2.B.5.d,29-1131.00
o_jobSkills/8f2e7ccc-a07d-4ae9-9bc6-d79a057c3cec,,2.A.1.a,29-1141.00
o_jobSkills/00443ad1-9cf5-4996-a9b7-1ce9b7a60327,,2.A.1.b,29-1141.00
o_jobSkills/ccef5ebf-aec6-4196-bb07-d0325ea67758,,2.A.1.c,29-1141.00
o_jobSkills/a49f2d7b-2563-42c1-b4a3-a7a269c74236,,2.A.1.d,29-1141.00
o_jobSkills/a7c6bd61-b693-485e-9172-42052fc7bccb,,2.A.1.e,29-1141.00
o_jobSkills/f0b3baa9-d9db-4a6e-a3ba-5752a2a28143,,2.A.1.f,29-1141.00
o_jobSkills/58a347b9-38b0-491c-835c-5cc61d3c86f0,,2.A.2.a,29-1141.00
o_jobSkills/9bda0a74-7ba8-4fa8-aeb7-ba667a406231,,2.A.2.b,29-1141.00
o_jobSkills/1ab9c82f-ac07-4dee-baf8-b77684e1f35e,,2.A.2.c,29-1141.00
o_jobSkills/6ad90d17-44c1-4bf7-b98e-3c47476c581d,,2.A.2.d,29-1141.00
o_jobSkills/85ff0534-34d0-48e7-8bcd-c54a84e9e43a,,2.B.1.a,29-1141.00
o_jobSkills/b6495b2c-96ed-415f-899d-81621332cde1,,2.B.1.b,29-1141.00
o_jobSkills/c527b0ea-f493-41ff-95e0-ec26203dc2a1,,2.B.1.c,29-1141.00
o_jobSkills/dec2a0d7-1a4f-430a-83b8-5d559bf069b9,,2.B.1.d,29-1141.00
o_jobSkills/2e940f9b-28cb-46d7-ba7c-3b488081c7ee,,2.B.1.e,29-1141.00
o_jobSkills/760ea651-2950-4511-ac22-5e6d3562e324,,2.B.1.f,29-1141.00
o_jobSkills/9f13107d-442e-4ede-aa94-682e1f55f678,,2.B.2.i,29-1141.00
o_jobSkills/0ab57fe4-99e2-48fe-babd-a520254acf9c,,2.B.3.a,29-1141.00
o_jobSkills/34b28dd8-1cd5-4fd4-b5dc-47777baa2f37,,2.B.3.b,29-1141.00
o_jobSkills/35530ab1-8754-4ff8-b1b3-bb45654427f9,,2.B.3.c,29-1141.00
o_jobSkills/0d8102b3-7106-40ee-a535-67e6f5866529,,2.B.3.d,29-1141.00
o_jobSkills/144018fe-8d32-4dd4-8bd2-c653baf427e2,,2.B.3.e,29-1141.00
o_jobSkills/7fab2cdf-bbce-4ad3-a95a-95b781cea06f,,2.B.3.g,29-1141.00
o_jobSkills/8c8a6a8c-be9a-4bec-b708-151efe03b33b,,2.B.3.h,29-1141.00
o_jobSkills/79ff7cb1-3e42-4846-b7bc-d6881dc3da64,,2.B.3.j,29-1141.00
o_jobSkills/bf358a0c-c516-49f5-b137-44e7eff41319,,2.B.3.k,29-1141.00
o_jobSkills/c59b7f8f-de85-446d-8d84-1fac3be19b5c,,2.B.3.l,29-1141.00
o_jobSkills/9c3389da-2210-4350-82e3-025ba3b4f990,,2.B.3.m,29-1141.00
o_jobSkills/acc4f251-54fe-4e43-9fe8-e008c5763b5f,,2.B.4.e,29-1141.00
o_jobSkills/5b4e9228-e151-40cc-919c-3863cca27566,,2.B.4.g,29-1141.00
o_jobSkills/b4e1b900-6d71-44d2-a5a8-258d45dfc268,,2.B.4.h,29-1141.00
o_jobSkills/94481190-32ca-423a-b56b-7777cb67f205,,2.B.5.a,29-1141.00
o_jobSkills/81cb5c23-1cdf-49a3-9fd5-1f2c10550f93,,2.B.5.b,29-1141.00
o_jobSkills/321a1b8b-24e1-49d2-89c4-36552507a2cc,,2.B.5.c,29-1141.00
o_jobSkills/0f06508e-e78d-4c1d-9de5-30683df3a975,,2.B.5.d,29-1141.00
o_jobSkills/d9a01192-8ccf-424f-a82a-d4c20f338477,,2.A.1.a,29-1141.01
o_jobSkills/0327ad77-3584-4e01-834e-04da36a6e4e2,,2.A.1.b,29-1141.01
o_jobSkills/9b1fbb92-3d6d-4882-8423-586672151cf2,,2.A.1.c,29-1141.01
o_jobSkills/492a32b5-4943-4bd2-b466-ea673fb75023,,2.A.1.d,29-1141.01
o_jobSkills/2ac068d8-fb8a-4c89-a8b2-67bbb377169d,,2.A.1.e,29-1141.01
o_jobSkills/0d85144a-68e8-416f-a883-332ae99ea6e2,,2.A.1.f,29-1141.01
o_jobSkills/7772f421-b9ae-487a-b75d-1a2ce1991e43,,2.A.2.a,29-1141.01
o_jobSkills/78de3f54-10fd-4443-bd8e-f90d8bfc27d3,,2.A.2.b,29-1141.01
o_jobSkills/4cd535db-fc76-48e5-b289-323e4cf7c3ea,,2.A.2.c,29-1141.01
o_jobSkills/96bbb51c-2484-414f-8df8-6b43a312363b,,2.A.2.d,29-1141.01
o_jobSkills/747b9df5-fa49-4139-ba57-513df2d8c101,,2.B.1.a,29-1141.01
o_jobSkills/a77f22bd-3889-49e2-acf9-89778d3f2a72,,2.B.1.b,29-1141.01
o_jobSkills/fab3679c-1abf-4222-b2d4-b64af165c065,,2.B.1.c,29-1141.01
o_jobSkills/36863840-2002-4ecf-908f-886a33648070,,2.B.1.d,29-1141.01
o_jobSkills/b813ad22-d500-4cf6-b4d4-fe7b8d9f6e95,,2.B.1.e,29-1141.01
o_jobSkills/97dec164-d18f-4ac9-b2e8-71f0433cfc0e,,2.B.1.f,29-1141.01
o_jobSkills/3e51e2a1-0660-42d3-be99-0a124537add9,,2.B.2.i,29-1141.01
o_jobSkills/7b628777-9f96-45f6-b209-9d771ed53b8b,,2.B.3.a,29-1141.01
o_jobSkills/ff51dabd-476e-49d0-b965-5c7c4af19228,,2.B.3.b,29-1141.01
o_jobSkills/fe68dfdd-8b96-4cd3-9c10-cf5aa716f2f8,,2.B.3.c,29-1141.01
o_jobSkills/a4ecec08-98a5-4efc-9207-c9a65f54f9ad,,2.B.3.d,29-1141.01
o_jobSkills/2fac2e24-410b-42b4-b561-bde1b9cacc24,,2.B.3.e,29-1141.01
o_jobSkills/3fec78a4-f37f-46db-9e53-c14dd397ed49,,2.B.3.g,29-1141.01
o_jobSkills/8514337f-6ed3-4010-8cf8-886304f3d472,,2.B.3.h,29-1141.01
o_jobSkills/4c009a25-69ae-485e-955b-f038e8fe9735,,2.B.3.j,29-1141.01
o_jobSkills/5df2a841-4506-4705-a55d-5efa0a884de7,,2.B.3.k,29-1141.01
